DistanceFromHome,HourlyRate,MonthlyIncome,PercentSalaryHike,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,NumCompaniesWorked,Age,Education,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,PerformanceRating,RelationshipSatisfaction,TrainingTimesLastYear,WorkLifeBalance,StockOptionLevel,BusinessTravel_0,BusinessTravel_1,BusinessTravel_2,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,OverTime_0,OverTime_1,ESI,EPS,CE,TSI,WBI,TIS,Attrition
-0.270543951856408,0.005355811294843447,-0.09113874272026776,2.4026276827005915,-0.2930769296747854,0.32522751910309133,0.7649976209279952,-0.6791456840737199,0.5261877356070683,-0.6780493930322936,-0.3201625558062908,0.5,0.0,0.0,0.25,0.6666666666666667,1.0,1.0,0.5,0.6666666666666667,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.75,2.5,1016.3333333333334,5.5,1.5,0.21428571428571427,1
2.0739464531542895,-1.7660787744745667,2.3000960038871403,-0.8772324258614291,1.5068404719089457,-0.32789331844000197,-0.33939373950819707,0.5625759024789769,-0.0345197463373974,-0.27759434772997477,1.869874470881692,0.5,1.0,1.0,0.75,1.0,0.0,0.6666666666666667,0.5,0.6666666666666667,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.5,3.5,1083.75,4.0,1.5,0.732959989096408,0
1.0867925984129432,-0.6835354165043717,-0.7923182934404069,-0.8772324258614291,-0.678773515728442,-0.32789331844000197,-0.33939373950819707,-0.3687152874355457,-0.5952272282818631,-1.0785044383346125,-1.4151810691502822,0.0,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.0,0.6666666666666667,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.75,3.0,928.6666666666666,2.75,3.0,0.16666666666666666,0
-0.3939381836990763,-1.0279810304039791,-0.4245177472899339,-0.057267398720923963,0.09261965637887129,-0.9810141559830953,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,1.3242258334793007,-0.3201625558062908,0.75,0.6666666666666667,0.3333333333333333,0.25,0.3333333333333333,0.0,0.6666666666666667,0.5,0.6666666666666667,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.75,2.5,1130.0,0.25,3.0,0.3333333333333333,0
-0.7641208792270812,1.038692652993666,0.1965573517267227,-0.8772324258614291,0.09261965637887129,-0.32789331844000197,-0.33939373950819707,-0.3687152874355457,-0.3148734873096303,-0.27759434772997477,0.008342998196906572,0.5,0.6666666666666667,0.6666666666666667,0.5,1.0,0.0,0.0,0.5,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.75,3.0,620.0,3.0,3.0,1.3333333333333333,0
-0.5173324155417446,-1.0279810304039791,1.0896051249621,-0.8772324258614291,0.34975071374797573,0.651787937874638,1.5932911412551394,0.8730062991171511,1.086895217551534,-0.27759434772997477,-0.3201625558062908,0.5,0.6666666666666667,0.3333333333333333,0.5,0.0,0.0,1.0,1.0,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.75,2.5,3881.0,8.5,3.0,0.2,0
0.2230329755142651,1.2847252343505287,0.6873830372308202,-0.3305890744344257,-0.16451140099023315,0.32522751910309133,0.7649976209279952,-0.058284890797371494,1.086895217551534,-1.0785044383346125,-0.10115885313749257,0.25,0.3333333333333333,0.6666666666666667,0.5,1.0,0.0,0.6666666666666667,1.0,0.6666666666666667,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,812.6666666666666,6.5,3.0,0.18181818181818182,0
-0.7641208792270812,-1.3232201280322142,-0.779357095684671,1.855984331273588,-0.5502079870438897,-0.9810141559830953,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,0.9237707881769818,-0.10115885313749257,0.25,0.0,0.6666666666666667,0.0,1.0,1.0,0.0,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.25,3.5,714.25,0.25,3.0,1.3333333333333333,0
2.0739464531542895,1.2847252343505287,2.2216913813975245,-0.8772324258614291,1.76397152927805,2.9377108692754645,2.1454868214732357,0.5625759024789769,2.2083101814404653,-0.6780493930322936,0.6653541062033014,0.25,0.6666666666666667,0.6666666666666667,0.75,1.0,0.0,1.0,0.5,1.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.75,3.0,1060.6875,13.25,2.0,0.07692307692307693,0
1.7037637576262845,1.4815512994360187,-0.8265273563694804,2.675949358414093,-0.16451140099023315,0.48850772848886465,0.7649976209279952,-0.6791456840737199,1.3672489585237668,-0.6780493930322936,-0.7581699611438873,0.5,0.0,0.0,0.0,0.6666666666666667,1.0,0.6666666666666667,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.25,2.5,879.3333333333334,6.5,2.0,0.06521739130434782,0
1.5803695257836163,1.432344783164646,-0.07584027979546472,-0.6039107501479274,-0.42164245835933756,-0.0013328996684553085,0.7649976209279952,-0.6791456840737199,0.8065414765793012,-1.0785044383346125,-0.42966440714069,0.25,0.6666666666666667,0.6666666666666667,0.25,0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.5,3.0,1539.75,5.25,4.0,0.732959989096408,0
0.59321567104227,0.3005949089230785,-0.32720252479604794,0.7626976284195812,-0.5502079870438897,-0.32789331844000197,-0.063295899399149,0.5625759024789769,-0.3148734873096303,2.5255909693862573,2.08887817355049,0.75,0.3333333333333333,0.6666666666666667,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666667,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,2490.5,4.0,1.5,0.14285714285714285,1
-0.3939381836990763,-0.7327419327757442,2.769461345566167,-0.6039107501479274,1.5068404719089457,2.1213098223465976,3.8020738621275236,3.977310265498893,3.049371404357164,1.7246808787816195,1.5413689168784945,0.5,0.0,0.6666666666666667,1.0,0.6666666666666667,0.0,0.6666666666666667,0.8333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.5,3.0,1303.3333333333333,17.0,3.0,0.5,0
-0.3939381836990763,0.4974209740085685,-0.07031583485039695,0.7626976284195812,0.09261965637887129,-0.0013328996684553085,0.7649976209279952,1.4938670923934996,0.8065414765793012,0.523315742874663,-0.6486681098094882,0.75,0.3333333333333333,0.0,0.25,0.6666666666666667,0.0,0.3333333333333333,0.5,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.25,2.0,1031.6666666666667,7.0,1.0,0.5,1
-0.3939381836990763,-0.9787745141326066,-0.8785846260441574,1.036019304133083,-0.8073390444129942,-0.32789331844000197,-0.063295899399149,0.5625759024789769,-0.3148734873096303,-0.6780493930322936,-1.1961773664814839,0.5,0.6666666666666667,0.3333333333333333,0.0,0.3333333333333333,0.0,0.6666666666666667,0.5,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.5,2.5,1193.5,4.0,2.0,0.3333333333333333,0
1.7037637576262845,1.3831382668932737,0.8093457833257777,-0.8772324258614291,3.692454459546333,5.386914010062064,1.5932911412551394,3.977310265498893,0.5261877356070683,-0.6780493930322936,2.3078818762192883,0.75,1.0,0.6666666666666667,0.5,1.0,0.0,1.0,0.5,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.5,3.0,860.3333333333334,17.75,2.0,0.17391304347826086,1
1.5803695257836163,-0.7819484490471167,-1.0258323316953866,1.036019304133083,-1.4501666878357553,-1.1442943653688686,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,-0.6780493930322936,-1.9626903258222779,0.0,1.0,0.6666666666666667,0.0,0.6666666666666667,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.25,3.0,564.6666666666666,0.0,1.0,0.13636363636363635,1
-0.8875151110697495,1.6783773645215088,-0.8456504350254842,-0.3305890744344257,-1.0644701017820986,-0.8177339465973219,-0.8915894197262932,-0.058284890797371494,-0.8755809692540959,-1.0785044383346125,-1.6341847718190805,0.0,0.6666666666666667,0.6666666666666667,0.0,1.0,0.0,0.6666666666666667,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.25,3.0,634.25,1.5,3.0,2.0,0
1.3335810620982798,1.4815512994360187,0.013613232584286374,-0.3305890744344257,0.6068817711170802,1.3049087754177313,1.8693889813641875,0.8730062991171511,1.9279564404682326,-0.6780493930322936,1.3223652142096962,0.75,0.6666666666666667,0.6666666666666667,0.25,0.0,0.0,0.6666666666666667,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.25,3.0,3290.5,10.5,2.0,0.05,0
2.320734916839626,0.3005949089230785,-0.37479774278432404,-0.8772324258614291,0.8640128284861845,-0.6544537372115486,-0.6154915796172451,-0.3687152874355457,-0.5952272282818631,0.523315742874663,0.6653541062033014,0.5,0.3333333333333333,1.0,0.0,0.6666666666666667,0.0,1.0,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.5,1583.6666666666667,2.0,3.0,0.05357142857142857,0
0.3464272073569334,0.5466274902799411,0.5747693518121311,-1.1505541015749308,0.6068817711170802,-0.8177339465973219,-0.6154915796172451,-0.058284890797371494,-0.8755809692540959,0.523315742874663,1.4318670655440953,0.5,0.6666666666666667,0.6666666666666667,0.5,1.0,0.0,1.0,0.5,0.6666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.5,3.0,768.25,1.75,3.0,0.16666666666666666,0
1.3335810620982798,0.251388392651706,-0.41304390009633163,-1.1505541015749308,-0.9359045730975464,-0.8177339465973219,-0.6154915796172451,-0.058284890797371494,-0.5952272282818631,0.12286069757234411,-0.6486681098094882,0.5,0.3333333333333333,0.0,0.25,0.6666666666666667,0.0,0.6666666666666667,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.75,2.0,761.6666666666666,2.0,1.5,0.15,1
-0.02375548817107146,1.4815512994360187,0.35825360569582143,-0.6039107501479274,0.09261965637887129,0.32522751910309133,0.7649976209279952,-0.6791456840737199,0.8065414765793012,0.12286069757234411,0.4463504035345031,0.0,0.6666666666666667,0.6666666666666667,0.5,0.6666666666666667,0.0,0.6666666666666667,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,911.3333333333334,5.75,1.5,0.3333333333333333,0
1.950552221311621,-0.2406767700620191,-0.7566218799491998,2.1293060069870897,-0.42164245835933756,0.16194730971731802,0.7649976209279952,0.8730062991171511,0.8065414765793012,-0.6780493930322936,-1.1961773664814839,0.0,0.6666666666666667,0.6666666666666667,0.0,0.6666666666666667,1.0,1.0,0.5,0.6666666666666667,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.25,3.5,988.3333333333334,6.75,3.0,0.12,0
-0.3939381836990763,0.8910731041795485,-0.3318770551341822,1.3093409798465847,-0.5502079870438897,-0.6544537372115486,-0.6154915796172451,-0.6791456840737199,-0.8755809692540959,1.3242258334793007,-0.10115885313749257,0.25,0.3333333333333333,0.6666666666666667,0.25,0.3333333333333333,1.0,1.0,0.0,0.6666666666666667,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.75,3.5,1240.25,1.5,3.0,0.3333333333333333,0
-0.14714972001373974,-0.6343289002329991,0.8811635676116586,-0.057267398720923963,0.8640128284861845,-0.4911735278257753,-0.6154915796172451,-0.6791456840737199,-0.3148734873096303,-0.27759434772997477,1.5413689168784945,0.75,0.0,0.0,0.5,1.0,0.0,1.0,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,888.75,2.25,3.0,0.25,1
-0.6407266473844129,-0.9295679978612341,-0.12768507081840835,-0.3305890744344257,0.7354472998016324,1.3049087754177313,1.8693889813641875,0.8730062991171511,1.3672489585237668,0.523315742874663,0.22734670086570485,0.75,1.0,0.3333333333333333,0.25,0.6666666666666667,0.0,0.6666666666666667,0.16666666666666666,1.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.5,2.5,986.0,10.0,4.0,0.75,0
2.320734916839626,-1.2248070954894692,0.45386899897584043,0.7626976284195812,-0.678773515728442,-0.8177339465973219,-0.6154915796172451,-0.058284890797371494,-0.5952272282818631,-0.27759434772997477,-1.3056792178158831,0.5,0.0,0.3333333333333333,0.25,0.6666666666666667,0.0,1.0,0.5,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.75,2.5,1442.8333333333333,2.0,3.0,0.10714285714285714,0
-0.02375548817107146,-0.8803614815898617,-0.03313207079705624,1.036019304133083,0.09261965637887129,0.651787937874638,1.3171933011460915,0.5625759024789769,0.8065414765793012,-1.0785044383346125,-0.7581699611438873,0.5,0.6666666666666667,0.6666666666666667,0.25,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,795.75,7.75,0.5,0.4444444444444444,0
-0.02375548817107146,-1.2248070954894692,-0.48932373606861346,1.855984331273588,-0.16451140099023315,-0.32789331844000197,-0.063295899399149,-0.6791456840737199,-0.0345197463373974,1.7246808787816195,-0.5391662584750891,0.5,0.0,0.6666666666666667,0.0,0.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.75,3.5,4222.0,3.25,4.0,0.1111111111111111,1
2.4441291486822943,0.841866587908176,-0.6482577675651784,-0.6039107501479274,-0.2930769296747854,-0.16461310905422863,0.21280194070989908,-0.6791456840737199,-0.3148734873096303,0.9237707881769818,0.8843578088720997,0.5,0.6666666666666667,0.6666666666666667,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.75,3.0,866.25,3.5,2.0,0.13793103448275862,0
-0.7641208792270812,-1.6676657419318217,-0.4644637338158085,1.3093409798465847,0.9925783571707368,-0.6544537372115486,-0.6154915796172451,-0.058284890797371494,-0.5952272282818631,0.12286069757234411,0.11784484953130571,1.0,1.0,0.6666666666666667,0.25,0.6666666666666667,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.5,722.8333333333334,2.25,1.5,1.0,0
1.0867925984129432,0.448214457737196,-0.8224902619865463,-0.3305890744344257,-0.8073390444129942,-0.32789331844000197,-0.063295899399149,-0.6791456840737199,-0.0345197463373974,-0.6780493930322936,-0.7581699611438873,0.5,0.0,0.6666666666666667,0.0,0.6666666666666667,0.0,0.6666666666666667,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.25,3.0,882.0,3.25,2.0,0.16666666666666666,0
-0.02375548817107146,-1.5200461931177043,-0.3898837270573937,0.4893759527060795,-0.2930769296747854,0.16194730971731802,0.7649976209279952,-0.6791456840737199,0.8065414765793012,-1.0785044383346125,-0.5391662584750891,0.25,1.0,0.0,0.25,1.0,0.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0,585.625,5.5,4.0,0.2222222222222222,0
-0.5173324155417446,0.8910731041795485,-0.7009524731950555,-0.3305890744344257,-0.42164245835933756,-0.6544537372115486,-0.6154915796172451,-0.058284890797371494,-0.5952272282818631,0.9237707881769818,-0.7581699611438873,0.5,1.0,0.6666666666666667,0.0,0.0,0.0,1.0,0.5,0.6666666666666667,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,3218.0,2.25,3.0,0.2,0
-0.8875151110697495,-1.5200461931177043,-0.8037921406340092,-0.6039107501479274,-0.678773515728442,-0.32789331844000197,-0.33939373950819707,-0.3687152874355457,-0.5952272282818631,-1.0785044383346125,-0.7581699611438873,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,1.0,0.5,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.25,2.5,683.25,2.75,3.0,2.0,0
0.09963874367159682,1.235518718079156,2.268861642082334,-0.6039107501479274,1.2497094145398413,-0.0013328996684553085,0.48889978081894714,1.4938670923934996,0.8065414765793012,0.523315742874663,0.4463504035345031,0.5,1.0,0.3333333333333333,0.75,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.25,2.5,4298.5,6.75,2.0,0.05,0
-0.02375548817107146,1.3831382668932737,-0.9062068507694963,1.5826626555600865,-0.5502079870438897,-0.32789331844000197,-1.1676872598353414,-0.3687152874355457,-0.0345197463373974,-0.27759434772997477,0.4463504035345031,0.75,0.6666666666666667,0.6666666666666667,0.0,0.0,1.0,1.0,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.75,3.5,2259.0,2.5,3.0,0.1111111111111111,0
-0.7641208792270812,0.645040522822686,-1.0666282328281946,-0.3305890744344257,-1.3216011591512031,-0.9810141559830953,-1.1676872598353414,-0.6791456840737199,-1.1559347102263289,-0.6780493930322936,-1.9626903258222779,0.0,0.3333333333333333,0.6666666666666667,0.0,0.3333333333333333,0.0,1.0,0.5,0.6666666666666667,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.75,3.0,748.5,0.25,3.0,0.6666666666666666,0
2.0739464531542895,-0.5851223839616266,-0.19079123038322088,-1.1505541015749308,1.121143885855289,2.1213098223465976,0.7649976209279952,-0.058284890797371494,2.488663922412698,-0.6780493930322936,0.33684855220010396,0.5,0.3333333333333333,0.6666666666666667,0.25,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,1404.0,10.5,3.0,0.038461538461538464,0
-1.0109093429124179,1.3831382668932737,0.16829769104618375,-0.6039107501479274,-0.16451140099023315,0.48850772848886465,1.0410954610370433,-0.6791456840737199,0.5261877356070683,-0.6780493930322936,-0.2106607044718917,1.0,0.6666666666666667,0.6666666666666667,0.5,0.3333333333333333,0.0,0.0,0.5,0.6666666666666667,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.25,3.0,1218.0,6.0,3.0,2.0,0
-0.3939381836990763,-1.5692527093890767,-0.8917583024516267,1.3093409798465847,0.2211851850634235,-0.0013328996684553085,0.7649976209279952,0.5625759024789769,0.24583399463483546,-0.27759434772997477,1.7603726195472926,0.25,0.3333333333333333,0.6666666666666667,0.25,0.6666666666666667,1.0,1.0,0.5,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.5,3.5,387.6666666666667,5.75,0.5,0.5,0
-0.02375548817107146,-0.2898832863333916,-0.8828341990788249,0.7626976284195812,1.121143885855289,1.6314691941892778,1.3171933011460915,-0.6791456840737199,3.049371404357164,2.1251359240839385,0.8843578088720997,0.5,0.3333333333333333,0.6666666666666667,0.25,0.3333333333333333,0.0,0.6666666666666667,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,591.5,10.25,1.0,0.2222222222222222,0
